fecha,zona_prov,clae2,w_mean
2010-10-01,MISIONES,96,1894
2010-10-01,MISIONES,999,2864
2010-10-01,NEUQUEN,1,2725
2010-10-01,NEUQUEN,2,3917
2010-10-01,NEUQUEN,3,3411
2010-10-01,NEUQUEN,6,16781
2010-10-01,NEUQUEN,7,-99
2010-10-01,NEUQUEN,8,5832
2010-10-01,NEUQUEN,9,12949
2010-10-01,NEUQUEN,10,3505
2010-10-01,NEUQUEN,11,4541
2010-10-01,NEUQUEN,13,3619
2010-10-01,NEUQUEN,14,3872
2010-10-01,NEUQUEN,15,4665
2010-10-01,NEUQUEN,16,4262
2010-10-01,NEUQUEN,17,6378
2010-10-01,NEUQUEN,18,3547
2010-10-01,NEUQUEN,19,6588
2010-10-01,NEUQUEN,20,7031
2010-10-01,NEUQUEN,21,7262
2010-10-01,NEUQUEN,22,5082
2010-10-01,NEUQUEN,23,5472
2010-10-01,NEUQUEN,24,17119
2010-10-01,NEUQUEN,25,4681
2010-10-01,NEUQUEN,26,3296
2010-10-01,NEUQUEN,27,7262
2010-10-01,NEUQUEN,28,10286
2010-10-01,NEUQUEN,29,4250
2010-10-01,NEUQUEN,31,3701
2010-10-01,NEUQUEN,32,3042
2010-10-01,NEUQUEN,33,7855
2010-10-01,NEUQUEN,35,9246
2010-10-01,NEUQUEN,36,5159
2010-10-01,NEUQUEN,37,6666
2010-10-01,NEUQUEN,38,6348
2010-10-01,NEUQUEN,39,5925
2010-10-01,NEUQUEN,41,2978
2010-10-01,NEUQUEN,42,6639
2010-10-01,NEUQUEN,43,7228
2010-10-01,NEUQUEN,45,4053
2010-10-01,NEUQUEN,46,3709
2010-10-01,NEUQUEN,47,3788
2010-10-01,NEUQUEN,49,6488
2010-10-01,NEUQUEN,50,4554
2010-10-01,NEUQUEN,51,5260
2010-10-01,NEUQUEN,52,3529
2010-10-01,NEUQUEN,53,5876
2010-10-01,NEUQUEN,55,3183
2010-10-01,NEUQUEN,56,3179
2010-10-01,NEUQUEN,58,4526
2010-10-01,NEUQUEN,59,3860
2010-10-01,NEUQUEN,60,5871
2010-10-01,NEUQUEN,61,7409
2010-10-01,NEUQUEN,62,4300
2010-10-01,NEUQUEN,63,5531
2010-10-01,NEUQUEN,64,8742
2010-10-01,NEUQUEN,65,6362
2010-10-01,NEUQUEN,66,3269
2010-10-01,NEUQUEN,68,4095
2010-10-01,NEUQUEN,69,2628
2010-10-01,NEUQUEN,70,3112
2010-10-01,NEUQUEN,71,7927
2010-10-01,NEUQUEN,72,7169
2010-10-01,NEUQUEN,73,2374
2010-10-01,NEUQUEN,74,5199
2010-10-01,NEUQUEN,75,2297
2010-10-01,NEUQUEN,77,4132
2010-10-01,NEUQUEN,78,3059
2010-10-01,NEUQUEN,79,3511
2010-10-01,NEUQUEN,80,3454
2010-10-01,NEUQUEN,81,2556
2010-10-01,NEUQUEN,82,4269
2010-10-01,NEUQUEN,85,2173
2010-10-01,NEUQUEN,86,4697
2010-10-01,NEUQUEN,87,3116
2010-10-01,NEUQUEN,88,2728
2010-10-01,NEUQUEN,90,459
2010-10-01,NEUQUEN,91,5342
2010-10-01,NEUQUEN,92,4755
2010-10-01,NEUQUEN,93,2779
2010-10-01,NEUQUEN,94,5265
2010-10-01,NEUQUEN,95,3618
2010-10-01,NEUQUEN,96,2952
2010-10-01,NEUQUEN,999,3337
2010-10-01,RIO NEGRO,1,2369
2010-10-01,RIO NEGRO,2,2145
2010-10-01,RIO NEGRO,3,4653
2010-10-01,RIO NEGRO,6,12368
2010-10-01,RIO NEGRO,7,3572
2010-10-01,RIO NEGRO,8,4187
2010-10-01,RIO NEGRO,9,11942
2010-10-01,RIO NEGRO,10,3519
2010-10-01,RIO NEGRO,11,3920
2010-10-01,RIO NEGRO,12,7778
2010-10-01,RIO NEGRO,13,2771
2010-10-01,RIO NEGRO,14,3254
2010-10-01,RIO NEGRO,15,5295
2010-10-01,RIO NEGRO,16,2765
2010-10-01,RIO NEGRO,17,5493
2010-10-01,RIO NEGRO,18,4638
2010-10-01,RIO NEGRO,19,6494
2010-10-01,RIO NEGRO,20,5944
2010-10-01,RIO NEGRO,21,10002
2010-10-01,RIO NEGRO,22,4364
2010-10-01,RIO NEGRO,23,4056
2010-10-01,RIO NEGRO,24,3249
2010-10-01,RIO NEGRO,25,3933
2010-10-01,RIO NEGRO,26,2838
2010-10-01,RIO NEGRO,27,2944
2010-10-01,RIO NEGRO,28,4170
2010-10-01,RIO NEGRO,29,3585
2010-10-01,RIO NEGRO,30,10730
2010-10-01,RIO NEGRO,31,3926
2010-10-01,RIO NEGRO,32,2323
2010-10-01,RIO NEGRO,33,6122
2010-10-01,RIO NEGRO,35,8005
2010-10-01,RIO NEGRO,36,4376
2010-10-01,RIO NEGRO,37,-99
2010-10-01,RIO NEGRO,38,4067
2010-10-01,RIO NEGRO,39,-99
2010-10-01,RIO NEGRO,41,2930
2010-10-01,RIO NEGRO,42,4614
2010-10-01,RIO NEGRO,43,3794
2010-10-01,RIO NEGRO,45,3419
2010-10-01,RIO NEGRO,46,3241
2010-10-01,RIO NEGRO,47,3600
2010-10-01,RIO NEGRO,49,5532
2010-10-01,RIO NEGRO,50,5466
2010-10-01,RIO NEGRO,51,8063
2010-10-01,RIO NEGRO,52,4314
2010-10-01,RIO NEGRO,53,5554
2010-10-01,RIO NEGRO,55,3524
2010-10-01,RIO NEGRO,56,2923
2010-10-01,RIO NEGRO,58,2325
2010-10-01,RIO NEGRO,59,1954
2010-10-01,RIO NEGRO,60,5530
2010-10-01,RIO NEGRO,61,6861
2010-10-01,RIO NEGRO,62,4344
2010-10-01,RIO NEGRO,63,5349
2010-10-01,RIO NEGRO,64,8877
2010-10-01,RIO NEGRO,65,5170
2010-10-01,RIO NEGRO,66,2849
2010-10-01,RIO NEGRO,68,3609
2010-10-01,RIO NEGRO,69,2441
2010-10-01,RIO NEGRO,70,2912
2010-10-01,RIO NEGRO,71,3219
2010-10-01,RIO NEGRO,72,4962
2010-10-01,RIO NEGRO,73,3682
2010-10-01,RIO NEGRO,74,2296
2010-10-01,RIO NEGRO,75,1750
2010-10-01,RIO NEGRO,77,3448
2010-10-01,RIO NEGRO,78,2506
2010-10-01,RIO NEGRO,79,3102
2010-10-01,RIO NEGRO,80,3207
2010-10-01,RIO NEGRO,81,2344
2010-10-01,RIO NEGRO,82,2476
2010-10-01,RIO NEGRO,85,2137
2010-10-01,RIO NEGRO,86,4113
2010-10-01,RIO NEGRO,87,3376
2010-10-01,RIO NEGRO,88,2297
2010-10-01,RIO NEGRO,90,1431
2010-10-01,RIO NEGRO,91,2782
2010-10-01,RIO NEGRO,92,4724
2010-10-01,RIO NEGRO,93,3280
2010-10-01,RIO NEGRO,94,3511
2010-10-01,RIO NEGRO,95,2498
2010-10-01,RIO NEGRO,96,2508
2010-10-01,RIO NEGRO,999,3382
2010-10-01,SALTA,1,1939
2010-10-01,SALTA,2,1389
2010-10-01,SALTA,5,132
2010-10-01,SALTA,6,11008
2010-10-01,SALTA,7,5653
2010-10-01,SALTA,8,3984
2010-10-01,SALTA,9,9535
2010-10-01,SALTA,10,4087
2010-10-01,SALTA,11,4584
2010-10-01,SALTA,12,3824
2010-10-01,SALTA,13,2361
2010-10-01,SALTA,14,2204
2010-10-01,SALTA,15,3433
2010-10-01,SALTA,16,1912
2010-10-01,SALTA,17,4010
2010-10-01,SALTA,18,3562
2010-10-01,SALTA,19,8906
2010-10-01,SALTA,20,4166
2010-10-01,SALTA,21,12560
2010-10-01,SALTA,22,3198
2010-10-01,SALTA,23,2451
2010-10-01,SALTA,24,1495
2010-10-01,SALTA,25,2313
2010-10-01,SALTA,26,-99
2010-10-01,SALTA,27,3149
2010-10-01,SALTA,28,4310
2010-10-01,SALTA,29,2079
2010-10-01,SALTA,31,2692
2010-10-01,SALTA,32,3131
2010-10-01,SALTA,33,1933
2010-10-01,SALTA,35,7243
2010-10-01,SALTA,36,5395
2010-10-01,SALTA,37,4118
2010-10-01,SALTA,38,4433
2010-10-01,SALTA,41,2057
2010-10-01,SALTA,42,3742
2010-10-01,SALTA,43,2711
2010-10-01,SALTA,45,2840
2010-10-01,SALTA,46,3113
2010-10-01,SALTA,47,2808
2010-10-01,SALTA,49,4863
2010-10-01,SALTA,50,3179
2010-10-01,SALTA,51,8005
2010-10-01,SALTA,52,4682
2010-10-01,SALTA,53,5007
2010-10-01,SALTA,55,2611
2010-10-01,SALTA,56,2288
2010-10-01,SALTA,58,2904
2010-10-01,SALTA,59,2697
2010-10-01,SALTA,60,4891
2010-10-01,SALTA,61,5163
2010-10-01,SALTA,62,3580
2010-10-01,SALTA,63,4147
2010-10-01,SALTA,64,6390
2010-10-01,SALTA,65,4836
2010-10-01,SALTA,66,3014
2010-10-01,SALTA,68,2599
2010-10-01,SALTA,69,1999
2010-10-01,SALTA,70,2306
2010-10-01,SALTA,71,4168
2010-10-01,SALTA,72,3813
2010-10-01,SALTA,73,1970
2010-10-01,SALTA,74,2543
2010-10-01,SALTA,75,1782
2010-10-01,SALTA,77,2581
2010-10-01,SALTA,78,2450
2010-10-01,SALTA,79,2842
2010-10-01,SALTA,80,2911
2010-10-01,SALTA,81,1881
2010-10-01,SALTA,82,2419
2010-10-01,SALTA,85,1813
2010-10-01,SALTA,86,2945
2010-10-01,SALTA,87,2252
2010-10-01,SALTA,90,3069
2010-10-01,SALTA,91,409
2010-10-01,SALTA,92,3104
2010-10-01,SALTA,93,2078
2010-10-01,SALTA,94,2810
2010-10-01,SALTA,95,1837
2010-10-01,SALTA,96,1657
2010-10-01,SALTA,999,2793
2010-10-01,SAN JUAN,1,1886
2010-10-01,SAN JUAN,2,2689
2010-10-01,SAN JUAN,7,9065
2010-10-01,SAN JUAN,8,5595
2010-10-01,SAN JUAN,9,4525
2010-10-01,SAN JUAN,10,3220
2010-10-01,SAN JUAN,11,2580
2010-10-01,SAN JUAN,12,10762
2010-10-01,SAN JUAN,13,2675
2010-10-01,SAN JUAN,14,2514
2010-10-01,SAN JUAN,15,2328
2010-10-01,SAN JUAN,16,1969
2010-10-01,SAN JUAN,17,3998
2010-10-01,SAN JUAN,18,2168
2010-10-01,SAN JUAN,20,4580
2010-10-01,SAN JUAN,21,6030
2010-10-01,SAN JUAN,22,4764
2010-10-01,SAN JUAN,23,4063
2010-10-01,SAN JUAN,24,3168
2010-10-01,SAN JUAN,25,3126
2010-10-01,SAN JUAN,26,4647
2010-10-01,SAN JUAN,27,3558
2010-10-01,SAN JUAN,28,4548
2010-10-01,SAN JUAN,29,3920
2010-10-01,SAN JUAN,30,2065
2010-10-01,SAN JUAN,31,1918
2010-10-01,SAN JUAN,32,3598
2010-10-01,SAN JUAN,33,6001
2010-10-01,SAN JUAN,35,5025
2010-10-01,SAN JUAN,36,2372
2010-10-01,SAN JUAN,37,1453
2010-10-01,SAN JUAN,38,2404
2010-10-01,SAN JUAN,39,3663
2010-10-01,SAN JUAN,41,2022
2010-10-01,SAN JUAN,42,4237
2010-10-01,SAN JUAN,43,3346
2010-10-01,SAN JUAN,45,2913
2010-10-01,SAN JUAN,46,3412
2010-10-01,SAN JUAN,47,2859
2010-10-01,SAN JUAN,49,4535
2010-10-01,SAN JUAN,51,10037
2010-10-01,SAN JUAN,52,3146
2010-10-01,SAN JUAN,53,5088
2010-10-01,SAN JUAN,55,2321
2010-10-01,SAN JUAN,56,2702
2010-10-01,SAN JUAN,58,1726
2010-10-01,SAN JUAN,59,1634
2010-10-01,SAN JUAN,60,4371
2010-10-01,SAN JUAN,61,4817
2010-10-01,SAN JUAN,62,2805
2010-10-01,SAN JUAN,63,3859
2010-10-01,SAN JUAN,64,8043
2010-10-01,SAN JUAN,65,4583
2010-10-01,SAN JUAN,66,2555
2010-10-01,SAN JUAN,68,2333
2010-10-01,SAN JUAN,69,1873
2010-10-01,SAN JUAN,70,3135
2010-10-01,SAN JUAN,71,2598
2010-10-01,SAN JUAN,72,2425
2010-10-01,SAN JUAN,73,2495
2010-10-01,SAN JUAN,74,1582
2010-10-01,SAN JUAN,75,1806
2010-10-01,SAN JUAN,77,2220
2010-10-01,SAN JUAN,78,2437
2010-10-01,SAN JUAN,79,2055
2010-10-01,SAN JUAN,80,2667
2010-10-01,SAN JUAN,81,1956
2010-10-01,SAN JUAN,82,2228
2010-10-01,SAN JUAN,85,1681
2010-10-01,SAN JUAN,86,2996
2010-10-01,SAN JUAN,87,2175
2010-10-01,SAN JUAN,88,2882
2010-10-01,SAN JUAN,90,-99
2010-10-01,SAN JUAN,91,3918
2010-10-01,SAN JUAN,92,3593
2010-10-01,SAN JUAN,93,2036
2010-10-01,SAN JUAN,94,2473
2010-10-01,SAN JUAN,95,2290
2010-10-01,SAN JUAN,96,2284
2010-10-01,SAN JUAN,999,2393
2010-10-01,SAN LUIS,1,2653
2010-10-01,SAN LUIS,2,2370
2010-10-01,SAN LUIS,6,10100
2010-10-01,SAN LUIS,7,3439
2010-10-01,SAN LUIS,8,2867
2010-10-01,SAN LUIS,9,6432
2010-10-01,SAN LUIS,10,5531
2010-10-01,SAN LUIS,11,6304
2010-10-01,SAN LUIS,13,2965
2010-10-01,SAN LUIS,14,2757
2010-10-01,SAN LUIS,15,4051
2010-10-01,SAN LUIS,16,2530
2010-10-01,SAN LUIS,17,6304
2010-10-01,SAN LUIS,18,3940
2010-10-01,SAN LUIS,19,-99
2010-10-01,SAN LUIS,20,5180
2010-10-01,SAN LUIS,21,5996
2010-10-01,SAN LUIS,22,4918
2010-10-01,SAN LUIS,23,4177
2010-10-01,SAN LUIS,24,7068
2010-10-01,SAN LUIS,25,4482
2010-10-01,SAN LUIS,26,3249
2010-10-01,SAN LUIS,27,4829
2010-10-01,SAN LUIS,28,4348
2010-10-01,SAN LUIS,29,5315
2010-10-01,SAN LUIS,30,4050
2010-10-01,SAN LUIS,31,4280
2010-10-01,SAN LUIS,32,3346
2010-10-01,SAN LUIS,33,2573
2010-10-01,SAN LUIS,35,7695
2010-10-01,SAN LUIS,36,3180
2010-10-01,SAN LUIS,38,3137
2010-10-01,SAN LUIS,41,2459
2010-10-01,SAN LUIS,42,3588
2010-10-01,SAN LUIS,43,3019
2010-10-01,SAN LUIS,45,2832
2010-10-01,SAN LUIS,46,3048
2010-10-01,SAN LUIS,47,2874
2010-10-01,SAN LUIS,49,4376
2010-10-01,SAN LUIS,51,7561
2010-10-01,SAN LUIS,52,4126
2010-10-01,SAN LUIS,53,5128
2010-10-01,SAN LUIS,55,2487
2010-10-01,SAN LUIS,56,2213
2010-10-01,SAN LUIS,58,3411
2010-10-01,SAN LUIS,59,3332
2010-10-01,SAN LUIS,60,3877
2010-10-01,SAN LUIS,61,4870
2010-10-01,SAN LUIS,62,4348
2010-10-01,SAN LUIS,63,4244
2010-10-01,SAN LUIS,64,8350
2010-10-01,SAN LUIS,65,4972
2010-10-01,SAN LUIS,66,2544
2010-10-01,SAN LUIS,68,3676
2010-10-01,SAN LUIS,69,1856
2010-10-01,SAN LUIS,70,2595
2010-10-01,SAN LUIS,71,2429
2010-10-01,SAN LUIS,72,1438
2010-10-01,SAN LUIS,73,2106
2010-10-01,SAN LUIS,74,1587
2010-10-01,SAN LUIS,75,1942
2010-10-01,SAN LUIS,77,3716
2010-10-01,SAN LUIS,78,2959
2010-10-01,SAN LUIS,79,2331
2010-10-01,SAN LUIS,80,3230
2010-10-01,SAN LUIS,81,2484
2010-10-01,SAN LUIS,82,3001
2010-10-01,SAN LUIS,85,1837
2010-10-01,SAN LUIS,86,2968
2010-10-01,SAN LUIS,87,2118
2010-10-01,SAN LUIS,88,2696
2010-10-01,SAN LUIS,90,1179
2010-10-01,SAN LUIS,91,2128
2010-10-01,SAN LUIS,92,3944
2010-10-01,SAN LUIS,93,2830
2010-10-01,SAN LUIS,94,3107
2010-10-01,SAN LUIS,95,2279
2010-10-01,SAN LUIS,96,2092
2010-10-01,SAN LUIS,999,2977
2010-10-01,SANTA CRUZ,1,3171
2010-10-01,SANTA CRUZ,2,4251
2010-10-01,SANTA CRUZ,3,6180
2010-10-01,SANTA CRUZ,5,9638
2010-10-01,SANTA CRUZ,6,14694
2010-10-01,SANTA CRUZ,7,8513
2010-10-01,SANTA CRUZ,8,5774
2010-10-01,SANTA CRUZ,9,13644
2010-10-01,SANTA CRUZ,10,3737
2010-10-01,SANTA CRUZ,11,4271
2010-10-01,SANTA CRUZ,13,-99
2010-10-01,SANTA CRUZ,14,3490
2010-10-01,SANTA CRUZ,16,2314
2010-10-01,SANTA CRUZ,17,-99
2010-10-01,SANTA CRUZ,18,3449
2010-10-01,SANTA CRUZ,20,5771
2010-10-01,SANTA CRUZ,21,10999
2010-10-01,SANTA CRUZ,22,4191
2010-10-01,SANTA CRUZ,23,4723
2010-10-01,SANTA CRUZ,25,8193
2010-10-01,SANTA CRUZ,26,-99
2010-10-01,SANTA CRUZ,27,2124
2010-10-01,SANTA CRUZ,28,13713
2010-10-01,SANTA CRUZ,30,6841
2010-10-01,SANTA CRUZ,31,3452
2010-10-01,SANTA CRUZ,32,4368
2010-10-01,SANTA CRUZ,33,6904
2010-10-01,SANTA CRUZ,35,11399
2010-10-01,SANTA CRUZ,38,8045
2010-10-01,SANTA CRUZ,39,-99
2010-10-01,SANTA CRUZ,41,5256
2010-10-01,SANTA CRUZ,42,7743
2010-10-01,SANTA CRUZ,43,7748
2010-10-01,SANTA CRUZ,45,4134
2010-10-01,SANTA CRUZ,46,4633
2010-10-01,SANTA CRUZ,47,4291
2010-10-01,SANTA CRUZ,49,7424
2010-10-01,SANTA CRUZ,50,5733
2010-10-01,SANTA CRUZ,51,13621
2010-10-01,SANTA CRUZ,52,4653
2010-10-01,SANTA CRUZ,53,6784
2010-10-01,SANTA CRUZ,55,3446
2010-10-01,SANTA CRUZ,56,4563
2010-10-01,SANTA CRUZ,58,3813
2010-10-01,SANTA CRUZ,59,2995
2010-10-01,SANTA CRUZ,60,5381
2010-10-01,SANTA CRUZ,61,7167
2010-10-01,SANTA CRUZ,62,4954
2010-10-01,SANTA CRUZ,63,-99
2010-10-01,SANTA CRUZ,64,8438
2010-10-01,SANTA CRUZ,65,5604
2010-10-01,SANTA CRUZ,66,2888
2010-10-01,SANTA CRUZ,68,6284
2010-10-01,SANTA CRUZ,69,3050
2010-10-01,SANTA CRUZ,70,4068
2010-10-01,SANTA CRUZ,71,7732
2010-10-01,SANTA CRUZ,72,-99
2010-10-01,SANTA CRUZ,73,3913
2010-10-01,SANTA CRUZ,74,3190
2010-10-01,SANTA CRUZ,75,2652
2010-10-01,SANTA CRUZ,77,5710
2010-10-01,SANTA CRUZ,78,4517
2010-10-01,SANTA CRUZ,79,3996
2010-10-01,SANTA CRUZ,80,4442
2010-10-01,SANTA CRUZ,81,2491
2010-10-01,SANTA CRUZ,82,6678
2010-10-01,SANTA CRUZ,85,3579
2010-10-01,SANTA CRUZ,86,4559
2010-10-01,SANTA CRUZ,87,-99
2010-10-01,SANTA CRUZ,88,2074
2010-10-01,SANTA CRUZ,90,2142
2010-10-01,SANTA CRUZ,92,5866
2010-10-01,SANTA CRUZ,93,2108
2010-10-01,SANTA CRUZ,94,5193
2010-10-01,SANTA CRUZ,95,3136
2010-10-01,SANTA CRUZ,96,2761
2010-10-01,SANTA CRUZ,999,4056
2010-10-01,SANTA FE,1,2716
2010-10-01,SANTA FE,2,1846
2010-10-01,SANTA FE,3,2216
2010-10-01,SANTA FE,6,9614
2010-10-01,SANTA FE,7,8547
2010-10-01,SANTA FE,8,4121
2010-10-01,SANTA FE,9,1901
2010-10-01,SANTA FE,10,4849
2010-10-01,SANTA FE,11,5827
2010-10-01,SANTA FE,12,6367
2010-10-01,SANTA FE,13,3403
2010-10-01,SANTA FE,14,2980
2010-10-01,SANTA FE,15,4310
2010-10-01,SANTA FE,16,2609
2010-10-01,SANTA FE,17,5025
2010-10-01,SANTA FE,18,3219
2010-10-01,SANTA FE,19,5491
2010-10-01,SANTA FE,20,5684
2010-10-01,SANTA FE,21,6357
2010-10-01,SANTA FE,22,3436
2010-10-01,SANTA FE,23,3722
2010-10-01,SANTA FE,24,6275
2010-10-01,SANTA FE,25,3358
2010-10-01,SANTA FE,26,3574
2010-10-01,SANTA FE,27,4142
2010-10-01,SANTA FE,28,3990
2010-10-01,SANTA FE,29,5235
2010-10-01,SANTA FE,30,3745
2010-10-01,SANTA FE,31,3052
2010-10-01,SANTA FE,32,3384
2010-10-01,SANTA FE,33,2833
2010-10-01,SANTA FE,35,6912
2010-10-01,SANTA FE,36,6631
2010-10-01,SANTA FE,37,4142
2010-10-01,SANTA FE,38,5348
2010-10-01,SANTA FE,39,2692
2010-10-01,SANTA FE,41,2005
2010-10-01,SANTA FE,42,3383
2010-10-01,SANTA FE,43,2515
2010-10-01,SANTA FE,45,3444
2010-10-01,SANTA FE,46,3541
2010-10-01,SANTA FE,47,2903
2010-10-01,SANTA FE,49,4314
2010-10-01,SANTA FE,50,7624
2010-10-01,SANTA FE,51,6555
2010-10-01,SANTA FE,52,4203
2010-10-01,SANTA FE,53,5235
2010-10-01,SANTA FE,55,2848
2010-10-01,SANTA FE,56,1867
2010-10-01,SANTA FE,58,5130
2010-10-01,SANTA FE,59,2284
2010-10-01,SANTA FE,60,5349
2010-10-01,SANTA FE,61,5616
2010-10-01,SANTA FE,62,4371
2010-10-01,SANTA FE,63,4317
2010-10-01,SANTA FE,64,8765
2010-10-01,SANTA FE,65,8020
2010-10-01,SANTA FE,66,4051
2010-10-01,SANTA FE,68,2703
2010-10-01,SANTA FE,69,2461
2010-10-01,SANTA FE,70,2719
2010-10-01,SANTA FE,71,2541
2010-10-01,SANTA FE,72,4693
2010-10-01,SANTA FE,73,3033
2010-10-01,SANTA FE,74,2419
2010-10-01,SANTA FE,75,2141
2010-10-01,SANTA FE,77,3168
2010-10-01,SANTA FE,78,2848
2010-10-01,SANTA FE,79,3281
2010-10-01,SANTA FE,80,2943
2010-10-01,SANTA FE,81,1798
2010-10-01,SANTA FE,82,3192
2010-10-01,SANTA FE,85,2393
2010-10-01,SANTA FE,86,3719
2010-10-01,SANTA FE,87,2637
2010-10-01,SANTA FE,88,2897
2010-10-01,SANTA FE,90,1714
2010-10-01,SANTA FE,91,2168
2010-10-01,SANTA FE,92,4469
2010-10-01,SANTA FE,93,2710
2010-10-01,SANTA FE,94,3578
2010-10-01,SANTA FE,95,2651
2010-10-01,SANTA FE,96,2694
2010-10-01,SANTA FE,999,4159
2010-10-01,SANTIAGO DEL ESTERO,1,2349
2010-10-01,SANTIAGO DEL ESTERO,2,843
2010-10-01,SANTIAGO DEL ESTERO,5,262
2010-10-01,SANTIAGO DEL ESTERO,8,2723
2010-10-01,SANTIAGO DEL ESTERO,9,2542
2010-10-01,SANTIAGO DEL ESTERO,10,2573
2010-10-01,SANTIAGO DEL ESTERO,11,4812
2010-10-01,SANTIAGO DEL ESTERO,13,3097
2010-10-01,SANTIAGO DEL ESTERO,14,2400
2010-10-01,SANTIAGO DEL ESTERO,15,3136
2010-10-01,SANTIAGO DEL ESTERO,16,1589
2010-10-01,SANTIAGO DEL ESTERO,17,-99
2010-10-01,SANTIAGO DEL ESTERO,18,3668
2010-10-01,SANTIAGO DEL ESTERO,19,3695
2010-10-01,SANTIAGO DEL ESTERO,20,4629
2010-10-01,SANTIAGO DEL ESTERO,21,11144
2010-10-01,SANTIAGO DEL ESTERO,22,1009
2010-10-01,SANTIAGO DEL ESTERO,23,2440
2010-10-01,SANTIAGO DEL ESTERO,24,1434
2010-10-01,SANTIAGO DEL ESTERO,25,2340
2010-10-01,SANTIAGO DEL ESTERO,26,798
2010-10-01,SANTIAGO DEL ESTERO,27,2845
2010-10-01,SANTIAGO DEL ESTERO,28,5038
2010-10-01,SANTIAGO DEL ESTERO,29,3399
2010-10-01,SANTIAGO DEL ESTERO,30,8619
2010-10-01,SANTIAGO DEL ESTERO,31,2314
2010-10-01,SANTIAGO DEL ESTERO,32,2572
2010-10-01,SANTIAGO DEL ESTERO,33,2088
2010-10-01,SANTIAGO DEL ESTERO,35,6571
2010-10-01,SANTIAGO DEL ESTERO,36,3527
2010-10-01,SANTIAGO DEL ESTERO,37,1564
2010-10-01,SANTIAGO DEL ESTERO,39,4491
2010-10-01,SANTIAGO DEL ESTERO,41,2243
2010-10-01,SANTIAGO DEL ESTERO,42,3442
2010-10-01,SANTIAGO DEL ESTERO,43,2328
2010-10-01,SANTIAGO DEL ESTERO,45,2576
2010-10-01,SANTIAGO DEL ESTERO,46,2446
2010-10-01,SANTIAGO DEL ESTERO,47,2478
2010-10-01,SANTIAGO DEL ESTERO,49,4565
2010-10-01,SANTIAGO DEL ESTERO,51,8271
2010-10-01,SANTIAGO DEL ESTERO,52,3856
2010-10-01,SANTIAGO DEL ESTERO,53,4632
2010-10-01,SANTIAGO DEL ESTERO,55,2526
2010-10-01,SANTIAGO DEL ESTERO,56,1704
2010-10-01,SANTIAGO DEL ESTERO,58,1722
2010-10-01,SANTIAGO DEL ESTERO,59,3019
2010-10-01,SANTIAGO DEL ESTERO,60,4385
2010-10-01,SANTIAGO DEL ESTERO,61,3617
2010-10-01,SANTIAGO DEL ESTERO,62,2673
2010-10-01,SANTIAGO DEL ESTERO,63,4400
2010-10-01,SANTIAGO DEL ESTERO,64,7299
2010-10-01,SANTIAGO DEL ESTERO,65,5211
2010-10-01,SANTIAGO DEL ESTERO,66,4005
2010-10-01,SANTIAGO DEL ESTERO,68,2864
2010-10-01,SANTIAGO DEL ESTERO,69,1897
2010-10-01,SANTIAGO DEL ESTERO,70,2489
2010-10-01,SANTIAGO DEL ESTERO,71,1360
2010-10-01,SANTIAGO DEL ESTERO,72,2461
2010-10-01,SANTIAGO DEL ESTERO,73,2042
2010-10-01,SANTIAGO DEL ESTERO,74,1660
2010-10-01,SANTIAGO DEL ESTERO,75,2048
2010-10-01,SANTIAGO DEL ESTERO,77,1928
2010-10-01,SANTIAGO DEL ESTERO,78,2218
2010-10-01,SANTIAGO DEL ESTERO,79,2852
2010-10-01,SANTIAGO DEL ESTERO,80,2313
2010-10-01,SANTIAGO DEL ESTERO,81,1551
2010-10-01,SANTIAGO DEL ESTERO,82,2782
2010-10-01,SANTIAGO DEL ESTERO,85,1805
2010-10-01,SANTIAGO DEL ESTERO,86,2585
2010-10-01,SANTIAGO DEL ESTERO,87,1997
2010-10-01,SANTIAGO DEL ESTERO,88,1990
2010-10-01,SANTIAGO DEL ESTERO,90,1084
2010-10-01,SANTIAGO DEL ESTERO,92,3557
2010-10-01,SANTIAGO DEL ESTERO,93,1854
2010-10-01,SANTIAGO DEL ESTERO,94,2680
2010-10-01,SANTIAGO DEL ESTERO,95,1835
2010-10-01,SANTIAGO DEL ESTERO,96,2152
2010-10-01,SANTIAGO DEL ESTERO,999,1460
2010-10-01,TIERRA DEL FUEGO,1,3594
2010-10-01,TIERRA DEL FUEGO,2,3281
2010-10-01,TIERRA DEL FUEGO,3,6784
2010-10-01,TIERRA DEL FUEGO,6,10657
2010-10-01,TIERRA DEL FUEGO,8,4109
2010-10-01,TIERRA DEL FUEGO,9,13219
2010-10-01,TIERRA DEL FUEGO,10,6215
2010-10-01,TIERRA DEL FUEGO,11,6128
2010-10-01,TIERRA DEL FUEGO,13,8305
2010-10-01,TIERRA DEL FUEGO,14,4043
2010-10-01,TIERRA DEL FUEGO,16,2857
2010-10-01,TIERRA DEL FUEGO,17,5233
2010-10-01,TIERRA DEL FUEGO,18,3140
2010-10-01,TIERRA DEL FUEGO,20,4420
2010-10-01,TIERRA DEL FUEGO,21,10431
2010-10-01,TIERRA DEL FUEGO,22,8539
2010-10-01,TIERRA DEL FUEGO,23,2451
2010-10-01,TIERRA DEL FUEGO,24,5062
2010-10-01,TIERRA DEL FUEGO,25,3024
